aod440,aod870,aod1020,arod,eae,arod_sub,arod_sob,eae_sub,eae_sob,aod440_sub,aod440_sob,class,class_00,class_01,class_10,class_11,class_code
0.3482332857142857,0.1261522857142857,0.09972928571428571,0.28638642486379207,1.520532142857143,0.2564027664582293,0.31637008326935484,1.3965230603540957,1.6445412253601903,0.3382332857142857,0.3582332857142857,8,8,8,8,8,C
0.156517,0.066613,0.056611,0.3616923401291873,1.272032,0.29239520711881506,0.4309894731395595,1.0246732546293758,1.5193907453706244,0.14651699999999998,0.166517,8,8,1,8,8,C
0.06498033333333332,0.031394,0.02613366666666667,0.402178094910768,1.115568333333333,0.22677266543509866,0.5775835243864373,,,0.05498033333333332,0.07498033333333332,1,8,1,8,1,M
0.1209253333333333,0.04807155555555556,0.03854377777777777,0.3187403062312097,1.381515666666667,0.23113612560289978,0.4063444868595196,1.0318584246152671,1.731172908718067,0.1109253333333333,0.1309253333333333,1,8,1,8,1,M
0.124426,0.054629,0.046674,0.37511452590294636,1.234137,0.28860456701583714,0.4616244847900556,0.9283480608449924,1.5399259391550078,0.114426,0.134426,1,8,1,8,1,M
0.1009624666666667,0.05717366666666666,0.05116886666666667,0.5068107818284946,0.8670413333333333,0.39276156691278197,0.6208599967442072,0.559154293344295,1.1749283733223717,0.0909624666666667,0.11096246666666669,1,1,1,1,1,M
0.1478155,0.08400725,0.07036875000000001,0.47605799121201775,0.85152525,0.3997644738607362,0.5523515085632993,0.6457915900084091,1.057258909991591,0.13781549999999998,0.1578155,1,1,1,8,8,M
0.146259375,0.074407,0.0647285,0.44255966497874066,1.0057875,0.3662797244263478,0.5188396055311335,0.78073376643538,1.2308412335646202,0.136259375,0.156259375,1,1,1,8,8,M
0.219386,0.111059,0.093365,0.42557410226723674,1.043209,0.37597461727534026,0.4751735872591332,0.894466853396119,1.191951146603881,0.209386,0.229386,8,8,8,8,8,C
0.096121625,0.0616025,0.0508465,0.5289808614866842,0.7009808750000001,0.4088029207040327,0.6491588022693358,0.41270059107708246,0.9892611589229177,0.08612162500000001,0.106121625,1,1,1,1,1,M
0.1727043076923077,0.09376553846153848,0.08175653846153848,0.47339026775867693,0.9809113846153845,0.4093276051112659,0.5374529304060879,0.8010217928343129,1.1608009763964562,0.1627043076923077,0.18270430769230772,8,8,8,8,8,C
0.1946241,0.1044141,0.090404,0.4645056804373148,0.9809661000000001,0.40785197826255326,0.5211593826120764,0.8215383852432634,1.1403938147567367,0.18462409999999999,0.2046241,8,8,8,8,8,C
0.3148637142857143,0.1852085714285714,0.1649752857142857,0.523957757687453,0.7882025714285714,0.48736991355765186,0.5605456018172542,0.6961701077448065,0.8802350351123364,0.3048637142857143,0.3248637142857143,8,8,8,8,8,C
0.1182081428571429,0.07928614285714286,0.07444885714285714,0.6298115793328231,0.6219042857142857,0.5277814320053967,0.7318417266602494,0.3902955269862981,0.8535130444422733,0.1082081428571429,0.1282081428571429,1,1,1,1,1,M
0.08663627777777777,0.04466438888888888,0.03852022222222222,0.4446200045785285,1.005088055555555,0.31561475315538157,0.5736252560016755,0.6050240209690845,1.4051520901420256,0.07663627777777778,0.09663627777777777,1,1,1,1,1,M
0.202524,0.094143,0.076769,0.3790612470620766,1.130694,0.3262559880339626,0.4318665060901906,0.9565844468320328,1.3048035531679674,0.192524,0.21252400000000002,8,8,8,8,8,C
0.1228793684210526,0.08052899999999999,0.07063521052631579,0.5748337693621645,0.6440453684210526,0.47962724122309114,0.6700402975012378,0.4212879947420608,0.8668027421000445,0.1128793684210526,0.1328793684210526,1,1,1,1,1,M
0.14028425,0.08595081249999999,0.07503112499999999,0.5348506692661507,0.7417239999999999,0.45270177501946157,0.6169995635128398,0.5351164950593083,0.9483315049406916,0.13028425,0.15028425,1,1,1,8,8,M
0.1328356285714286,0.06840142857142857,0.0580368857142857,0.43690752502501995,0.9873858857142858,0.35435630596752304,0.5194587440825169,0.7411147335945188,1.2336570378340528,0.12283562857142862,0.14283562857142862,1,1,1,1,1,M
0.1489287619047619,0.06995833333333334,0.05940204761904763,0.39886215972865274,1.121349285714286,0.32454462069968226,0.4731796987576232,0.8848138730173525,1.3578846984112194,0.1389287619047619,0.1589287619047619,1,1,1,8,8,M
0.10078825,0.050468,0.04477625,0.44426061569677017,1.04141675,0.33103884703215725,0.5574823843613831,0.7038159192204688,1.3790175807795313,0.09078825,0.11078824999999999,1,1,1,1,1,M
0.14668875,0.08547375000000001,0.075874625,0.5172491073787185,0.8135162499999999,0.4392559900525662,0.5952422247048709,0.6114394331286773,1.0155930668713227,0.13668875,0.15668875000000002,1,1,1,8,8,M
